Type,Md1,Md2,Md3,Md4,Mc1,Mc2,Mc3,Md5,Md6,Mc4,Mc5
A30-2-925,0,0,0,1,1,1,0,1,1,0,0
A30-2-926,0,0,0,0,1,1,0,1,0,0,0
A30-2-93,0,0,0,0,1,1,0,1,1,0,0
A30-2-94,0,0,0,0,1,1,0,0,0,0,0
A30-2-95,0,1,0,1,1,1,0,1,1,0,0
A30-2-96,0,0,0,1,1,1,0,0,0,0,0
A30-2-97,0,1,0,1,1,1,0,0,1,0,0
A30-2-98,0,0,0,1,1,1,0,0,1,0,0
A30-2-99,0,1,0,1,1,1,0,1,1,0,0
A50-2-1,1,1,1,1,1,1,0,1,1,0,0
A50-2-10,1,1,1,1,1,1,0,1,1,0,0
A50-2-100,1,1,0,1,1,1,0,1,1,0,0
A50-2-101,1,1,1,1,1,1,1,1,1,0,0
A50-2-102,1,1,0,1,1,1,0,1,1,0,0
A50-2-103,1,1,1,1,1,1,1,1,1,0,0
A50-2-104,1,1,1,1,1,1,0,1,1,0,0
A50-2-105,1,1,0,1,1,1,1,1,1,0,0
A50-2-106,1,1,1,1,1,1,1,1,1,0,0
A50-2-107,1,1,1,1,1,1,1,1,1,0,0
A50-2-108,1,1,1,1,1,1,0,1,1,0,0
A50-2-109,1,1,1,1,1,1,1,1,1,0,0
A50-2-11,1,1,1,1,1,1,0,1,1,0,0
A50-2-110,1,1,1,1,1,1,1,1,1,0,0
A50-2-111,1,1,0,1,1,1,0,1,1,0,0
A50-2-112,1,1,1,1,1,1,1,1,1,0,0
A50-2-113,1,1,1,1,1,1,0,1,1,0,0
A50-2-114,1,1,1,1,1,1,1,1,1,0,0
A50-2-115,1,1,0,1,1,1,1,1,1,0,0
A50-2-116,1,1,1,1,1,1,0,1,1,0,0
A50-2-117,1,1,0,1,1,1,0,1,1,0,0
A50-2-118,1,1,1,1,1,1,0,1,1,0,0
A50-2-119,1,1,1,1,1,1,0,1,1,0,0
A50-2-12,1,1,0,1,1,1,0,1,1,0,0
A50-2-120,1,1,1,1,1,1,0,1,1,0,0
A50-2-121,1,1,1,1,1,1,1,1,1,0,0
A50-2-122,1,1,1,1,1,1,0,1,1,0,0
A50-2-123,1,1,0,1,1,1,1,1,1,0,0
A50-2-124,1,1,0,1,1,1,0,1,1,0,0
A50-2-125,1,1,0,1,1,1,0,1,1,0,0
A50-2-126,1,1,0,1,1,1,0,1,1,0,0
A50-2-127,1,1,0,1,1,1,0,1,1,0,0
A50-2-128,1,1,1,1,1,1,0,1,1,0,0
A50-2-129,1,1,0,1,1,1,1,1,1,0,0
A50-2-13,1,1,0,1,1,1,0,1,1,0,0
A50-2-130,1,1,0,1,1,1,1,1,1,0,0
A50-2-131,1,1,0,1,1,1,1,1,1,0,0
A50-2-132,1,1,0,1,1,1,1,1,1,0,0
A50-2-133,1,1,0,1,1,1,1,1,1,0,0
A50-2-134,1,1,1,1,1,1,0,1,1,0,0
A50-2-135,1,1,1,1,1,1,0,1,1,0,0
A50-2-136,1,1,1,1,1,1,1,1,1,0,0
A50-2-137,1,1,1,1,1,1,1,1,1,0,0
A50-2-138,1,1,1,1,1,1,0,1,1,0,0
A50-2-139,1,1,0,1,1,1,1,1,1,0,0
A50-2-14,1,1,0,1,1,1,0,1,1,0,0
A50-2-140,1,1,0,1,1,1,1,1,1,0,0
A50-2-141,1,1,0,1,1,1,1,1,1,0,0
A50-2-142,1,1,0,1,1,1,1,1,1,0,0
A50-2-143,1,1,0,1,1,1,1,1,1,0,0
A50-2-144,1,1,0,1,1,1,1,1,1,0,0
A50-2-145,1,1,0,1,1,1,1,1,1,0,0
A50-2-146,1,1,1,1,1,1,0,1,1,0,0
A50-2-147,1,1,0,1,1,1,0,1,1,0,0
A50-2-148,1,1,0,1,1,1,1,1,1,0,0
A50-2-149,1,1,1,1,1,1,1,1,1,0,0
A50-2-15,1,1,0,1,1,1,1,1,1,0,0
A50-2-150,1,1,1,1,1,1,1,1,1,0,0
A50-2-151,1,1,0,1,1,1,1,1,1,0,0
A50-2-152,1,1,1,1,1,1,1,1,1,0,0
A50-2-153,1,1,1,1,1,1,0,1,1,0,0
A50-2-154,1,1,0,1,1,1,1,1,1,0,0
A50-2-155,1,1,0,1,1,1,1,1,1,0,0
A50-2-156,1,1,0,1,1,1,0,1,1,0,0
A50-2-157,1,1,0,1,1,1,0,1,1,0,0
A50-2-158,1,1,1,1,1,1,1,1,1,0,0
A50-2-159,1,1,0,1,1,1,1,1,1,0,0
A50-2-16,1,1,0,1,1,1,1,1,1,0,0
A50-2-160,1,1,0,1,1,1,1,1,1,0,0
A50-2-161,1,1,1,1,1,1,1,1,1,0,0
A50-2-162,1,1,1,1,1,1,1,1,1,0,0
A50-2-163,1,1,1,1,1,1,0,1,1,0,0
A50-2-164,1,1,0,1,1,1,0,1,1,0,0
A50-2-165,1,1,0,1,1,1,1,1,1,0,0
A50-2-166,1,1,0,1,1,1,1,1,1,0,0
A50-2-167,1,1,0,1,1,1,1,1,1,0,0
A50-2-168,1,1,1,1,1,1,0,1,1,0,0
A50-2-169,1,1,1,1,1,1,1,1,1,0,0
A50-2-17,1,1,1,1,1,1,1,1,1,0,0
A50-2-170,1,1,0,1,1,1,1,1,1,0,0
A50-2-171,1,1,1,1,1,1,1,1,1,0,0
A50-2-172,1,1,0,1,1,1,0,1,1,0,0
A50-2-173,1,1,0,1,1,1,1,1,1,0,0
A50-2-174,1,1,0,1,1,1,1,1,1,0,0
A50-2-175,1,1,0,1,1,1,0,1,1,0,0
A50-2-176,1,1,1,1,1,1,0,1,1,0,0
A50-2-177,1,1,0,1,1,1,0,1,1,0,0
A50-2-178,1,1,0,1,1,1,1,1,1,0,0
A50-2-179,1,1,0,1,1,1,0,1,1,0,0
A50-2-18,1,1,0,1,1,1,1,1,1,0,0
A50-2-180,1,1,1,1,1,1,0,1,1,0,0
A50-2-181,1,1,1,1,1,1,0,1,1,0,0
A50-2-182,1,1,1,1,1,1,0,1,1,0,0
A50-2-183,1,1,1,1,1,1,0,1,1,0,0
A50-2-184,1,1,0,1,1,1,1,1,1,0,0
A50-2-185,1,1,0,1,1,1,0,1,1,0,0
A50-2-186,1,1,0,1,1,1,1,1,1,0,0
A50-2-187,1,1,0,1,1,1,1,1,1,0,0
A50-2-188,1,1,0,1,1,1,1,1,1,0,0
A50-2-189,1,1,1,1,1,1,0,1,1,0,0
A50-2-19,1,1,0,1,1,1,0,1,1,0,0
A50-2-190,1,1,1,1,1,1,1,1,1,0,0
A50-2-191,1,1,0,1,1,1,1,1,1,0,0
A50-2-192,1,1,1,1,1,1,1,1,1,0,0
A50-2-193,1,1,0,1,1,1,1,1,1,0,0
A50-2-194,1,1,1,1,1,1,1,1,1,0,0
A50-2-195,1,1,0,1,1,1,1,1,1,0,0
A50-2-196,1,1,1,1,1,1,0,1,1,0,0
A50-2-197,1,1,0,1,1,1,1,1,1,0,0
A50-2-198,1,1,1,1,1,1,0,1,1,0,0
A50-2-199,1,1,1,1,1,1,1,1,1,0,0
A50-2-2,1,1,1,1,1,1,0,1,1,0,0
A50-2-20,1,1,1,1,1,1,1,1,1,0,0
A50-2-200,1,1,1,1,1,1,0,1,1,0,0
A50-2-201,1,1,0,1,1,1,0,1,1,0,0
A50-2-202,1,1,0,1,1,1,1,1,1,0,0
A50-2-203,1,1,0,1,1,1,0,1,1,0,0
A50-2-204,1,1,1,1,1,1,0,1,1,0,0
A50-2-205,1,1,0,1,1,1,1,1,1,0,0
A50-2-206,1,1,1,1,1,1,1,1,1,0,0
A50-2-207,1,1,0,1,1,1,1,1,1,0,0
A50-2-208,1,1,1,1,1,1,1,1,1,0,0
A50-2-209,1,1,1,1,1,1,0,1,1,0,0
A50-2-21,1,1,0,1,1,1,1,1,1,0,0
A50-2-210,1,1,0,1,1,1,1,1,1,0,0
A50-2-211,1,1,0,1,1,1,0,1,1,0,0
A50-2-212,1,1,0,1,1,1,1,1,1,0,0
A50-2-213,1,1,0,1,1,1,1,1,1,0,0
A50-2-214,1,1,0,1,1,1,1,1,1,0,0
A50-2-215,1,1,0,1,1,1,0,1,1,0,0
A50-2-216,1,1,0,1,1,1,0,1,1,0,0
A50-2-217,1,1,1,1,1,1,1,1,1,0,0
A50-2-218,1,1,1,1,1,1,1,1,1,0,0
A50-2-219,1,1,1,1,1,1,0,1,1,0,0
A50-2-22,1,1,0,1,1,1,1,1,1,0,0
A50-2-220,1,1,1,1,1,1,0,1,1,0,0
A50-2-221,1,1,1,1,1,1,1,1,1,0,0
A50-2-222,1,1,1,1,1,1,1,1,1,0,0
A50-2-223,1,1,1,1,1,1,0,1,1,0,0
A50-2-224,1,1,1,1,1,1,1,1,1,0,0
A50-2-225,1,1,0,1,1,1,0,1,1,0,0
A50-2-226,1,1,0,1,1,1,1,1,1,0,0
A50-2-227,1,1,1,1,1,1,1,1,1,0,0
A50-2-228,1,1,0,1,1,1,0,1,1,0,0
A50-2-229,1,1,1,1,1,1,1,1,1,0,0
A50-2-23,1,1,1,1,1,1,1,1,1,0,0
A50-2-230,1,1,1,1,1,1,0,1,1,0,0
A50-2-231,1,1,0,1,1,1,1,1,1,0,0
A50-2-232,1,1,1,1,1,1,1,1,1,0,0
A50-2-233,1,1,0,1,1,1,0,1,1,0,0
A50-2-234,1,1,0,1,1,1,1,1,1,0,0
A50-2-235,1,1,0,1,1,1,1,1,1,0,0
A50-2-236,1,1,1,1,1,1,1,1,1,0,0
A50-2-237,1,1,1,1,1,1,1,1,1,0,0
A50-2-238,1,1,0,1,1,1,1,1,1,0,0
A50-2-239,1,1,0,1,1,1,0,1,1,0,0
A50-2-24,1,1,1,1,1,1,1,1,1,0,0
A50-2-240,1,1,1,1,1,1,0,1,1,0,0
A50-2-241,1,1,1,1,1,1,1,1,1,0,0
A50-2-242,1,1,1,1,1,1,0,1,1,0,0
A50-2-243,1,1,1,1,1,1,0,1,1,0,0
A50-2-244,1,1,0,1,1,1,1,1,1,0,0
A50-2-245,1,1,0,1,1,1,0,1,1,0,0
A50-2-246,1,1,0,1,1,1,1,1,1,0,0
A50-2-247,1,1,0,1,1,1,1,1,1,0,0
A50-2-248,1,1,0,1,1,1,1,1,1,0,0
A50-2-249,1,1,1,1,1,1,0,1,1,0,0
A50-2-25,1,1,0,1,1,1,0,1,1,0,0
A50-2-250,1,1,0,1,1,1,0,1,1,0,0
A50-2-251,1,1,1,1,1,1,1,1,1,0,0
A50-2-252,1,1,0,1,1,1,1,1,1,0,0
A50-2-253,1,1,0,1,1,1,1,1,1,0,0
A50-2-254,1,1,1,1,1,1,1,1,1,0,0
A50-2-255,1,1,0,1,1,1,1,1,1,0,0
A50-2-256,1,1,1,1,1,1,0,1,1,0,0
A50-2-257,1,1,1,1,1,1,0,1,1,0,0
A50-2-258,1,1,1,1,1,1,1,1,1,0,0
A50-2-259,1,1,1,1,1,1,1,1,1,0,0
A50-2-26,1,1,0,1,1,1,0,1,1,0,0
A50-2-260,1,1,0,1,1,1,1,1,1,0,0
A50-2-261,1,1,1,1,1,1,1,1,1,0,0
A50-2-262,1,1,1,1,1,1,0,1,1,0,0
A50-2-263,1,1,0,1,1,1,0,1,1,0,0
A50-2-264,1,1,1,1,1,1,1,1,1,0,0
A50-2-265,1,1,1,1,1,1,0,1,1,0,0
A50-2-266,1,1,1,1,1,1,0,1,1,0,0
A50-2-267,1,1,1,1,1,1,1,1,1,0,0
A50-2-268,1,1,1,1,1,1,1,1,1,0,0
A50-2-269,1,1,0,1,1,1,0,1,1,0,0
A50-2-27,1,1,0,1,1,1,0,1,1,0,0
A50-2-270,1,1,1,1,1,1,1,1,1,0,0
A50-2-271,1,1,0,1,1,1,1,1,1,0,0
A50-2-272,1,1,0,1,1,1,1,1,1,0,0
A50-2-273,1,1,0,1,1,1,0,1,1,0,0
A50-2-274,1,1,0,1,1,1,0,1,1,0,0
A50-2-275,1,1,0,1,1,1,0,1,1,0,0
A50-2-276,1,1,0,1,1,1,0,1,1,0,0
A50-2-277,1,1,1,1,1,1,0,1,1,0,0
A50-2-278,1,1,0,1,1,1,1,1,1,0,0
A50-2-279,1,1,0,1,1,1,0,1,1,0,0
A50-2-28,1,1,0,1,1,1,0,1,1,0,0
A50-2-280,1,1,1,1,1,1,0,1,1,0,0
A50-2-281,1,1,0,1,1,1,1,1,1,0,0
A50-2-282,1,1,0,1,1,1,1,1,1,0,0
A50-2-283,1,1,1,1,1,1,1,1,1,0,0
A50-2-284,1,1,0,1,1,1,1,1,1,0,0
A50-2-285,1,1,1,1,1,1,0,1,1,0,0
A50-2-286,1,1,0,1,1,1,1,1,1,0,0
A50-2-287,1,1,1,1,1,1,1,1,1,0,0
A50-2-288,1,1,1,1,1,1,0,1,1,0,0
A50-2-289,1,1,0,1,1,1,0,1,1,0,0
A50-2-29,1,1,1,1,1,1,1,1,1,0,0
A50-2-290,1,1,1,1,1,1,0,1,1,0,0
A50-2-291,1,1,1,1,1,1,1,1,1,0,0
A50-2-292,1,1,1,1,1,1,1,1,1,0,0
A50-2-293,1,1,0,1,1,1,1,1,1,0,0
A50-2-294,1,1,0,1,1,1,1,1,1,0,0
A50-2-295,1,1,0,1,1,1,0,1,1,0,0
A50-2-296,1,1,0,1,1,1,0,1,1,0,0
A50-2-297,1,1,0,1,1,1,1,1,1,0,0
A50-2-298,1,1,1,1,1,1,0,1,1,0,0
A50-2-299,1,1,0,1,1,1,1,1,1,0,0
A50-2-3,1,1,0,1,1,1,1,1,1,0,0
A50-2-30,1,1,1,1,1,1,1,1,1,0,0
A50-2-300,1,1,0,1,1,1,0,1,1,0,0
A50-2-301,1,1,1,1,1,1,1,1,1,0,0
A50-2-302,1,1,0,1,1,1,1,1,1,0,0
A50-2-303,1,1,0,1,1,1,0,1,1,0,0
A50-2-304,1,1,1,1,1,1,1,1,1,0,0
A50-2-305,1,1,0,1,1,1,1,1,1,0,0
A50-2-306,1,1,1,1,1,1,0,1,1,0,0
A50-2-307,1,1,0,1,1,1,0,1,1,0,0
A50-2-308,1,1,1,1,1,1,0,1,1,0,0
A50-2-309,1,1,1,1,1,1,0,1,1,0,0
A50-2-31,1,1,1,1,1,1,0,1,1,0,0
A50-2-310,1,1,0,1,1,1,1,1,1,0,0
A50-2-311,1,1,1,1,1,1,1,1,1,0,0
A50-2-312,1,1,0,1,1,1,0,1,1,0,0
A50-2-313,1,1,0,1,1,1,0,1,1,0,0
A50-2-314,1,1,1,1,1,1,1,1,1,0,0
A50-2-315,1,1,1,1,1,1,1,1,1,0,0
A50-2-316,1,1,0,1,1,1,0,1,1,0,0
A50-2-317,1,1,1,1,1,1,1,1,1,0,0
A50-2-318,1,1,0,1,1,1,1,1,1,0,0
A50-2-319,1,1,0,1,1,1,0,1,1,0,0
A50-2-32,1,1,1,1,1,1,1,1,1,0,0
A50-2-320,1,1,0,1,1,1,1,1,1,0,0
A50-2-321,1,1,1,1,1,1,0,1,1,0,0
A50-2-322,1,1,1,1,1,1,1,1,1,0,0
A50-2-323,1,1,1,1,1,1,0,1,1,0,0
A50-2-324,1,1,0,1,1,1,0,1,1,0,0
A50-2-325,1,1,1,1,1,1,1,1,1,0,0
A50-2-326,1,1,0,1,1,1,0,1,1,0,0
A50-2-327,1,1,0,1,1,1,0,1,1,0,0
A50-2-328,1,1,0,1,1,1,1,1,1,0,0
A50-2-329,1,1,0,1,1,1,0,1,1,0,0
A50-2-33,1,1,1,1,1,1,0,1,1,0,0
A50-2-330,1,1,1,1,1,1,0,1,1,0,0
A50-2-331,1,1,1,1,1,1,0,1,1,0,0
A50-2-332,1,1,0,1,1,1,0,1,1,0,0
A50-2-333,1,1,1,1,1,1,0,1,1,0,0
A50-2-334,1,1,1,1,1,1,0,1,1,0,0
A50-2-335,1,1,1,1,1,1,0,1,1,0,0
A50-2-336,1,1,1,1,1,1,0,1,1,0,0
A50-2-337,1,1,1,1,1,1,0,1,1,0,0
A50-2-338,1,1,1,1,1,1,0,1,1,0,0
A50-2-339,1,1,1,1,1,1,1,1,1,0,0
A50-2-34,1,1,0,1,1,1,0,1,1,0,0
A50-2-340,1,1,0,1,1,1,0,1,1,0,0
A50-2-341,1,1,1,1,1,1,0,1,1,0,0
A50-2-342,1,1,0,1,1,1,0,1,1,0,0
A50-2-343,1,1,1,1,1,1,1,1,1,0,0
A50-2-344,1,1,0,1,1,1,0,1,1,0,0
A50-2-345,1,1,1,1,1,1,0,1,1,0,0
A50-2-346,1,1,0,1,1,1,0,1,1,0,0
A50-2-347,1,1,0,1,1,1,1,1,1,0,0
A50-2-348,1,1,1,1,1,1,1,1,1,0,0
A50-2-349,1,1,0,1,1,1,1,1,1,0,0
A50-2-35,1,1,0,1,1,1,1,1,1,0,0
A50-2-350,1,1,0,1,1,1,1,1,1,0,0
A50-2-351,1,1,1,1,1,1,1,1,1,0,0
A50-2-352,1,1,0,1,1,1,0,1,1,0,0
A50-2-353,1,1,0,1,1,1,0,1,1,0,0
A50-2-354,1,1,1,1,1,1,1,1,1,0,0
A50-2-355,1,1,1,1,1,1,1,1,1,0,0
A50-2-356,1,1,1,1,1,1,1,1,1,0,0
A50-2-357,1,1,1,1,1,1,1,1,1,0,0
A50-2-358,1,1,0,1,1,1,1,1,1,0,0
A50-2-359,1,1,1,1,1,1,1,1,1,0,0
A50-2-36,1,1,0,1,1,1,1,1,1,0,0
A50-2-360,1,1,0,1,1,1,0,1,1,0,0
A50-2-361,1,1,1,1,1,1,0,1,1,0,0
A50-2-362,1,1,1,1,1,1,1,1,1,0,0
A50-2-363,1,1,1,1,1,1,1,1,1,0,0
A50-2-364,1,1,0,1,1,1,1,1,1,0,0
A50-2-365,1,1,0,1,1,1,1,1,1,0,0
A50-2-366,1,1,1,1,1,1,0,1,1,0,0
A50-2-367,1,1,1,1,1,1,1,1,1,0,0
A50-2-368,1,1,0,1,1,1,1,1,1,0,0
A50-2-369,1,1,0,1,1,1,0,1,1,0,0
A50-2-37,1,1,0,1,1,1,1,1,1,0,0
A50-2-370,1,1,1,1,1,1,0,1,1,0,0
A50-2-371,1,1,1,1,1,1,0,1,1,0,0
A50-2-372,1,1,1,1,1,1,0,1,1,0,0
A50-2-373,1,1,0,1,1,1,1,1,1,0,0
A50-2-374,1,1,1,1,1,1,1,1,1,0,0
A50-2-375,1,1,1,1,1,1,0,1,1,0,0
A50-2-376,1,1,1,1,1,1,0,1,1,0,0
A50-2-377,1,1,0,1,1,1,0,1,1,0,0
A50-2-378,1,1,1,1,1,1,0,1,1,0,0
A50-2-379,1,1,0,1,1,1,1,1,1,0,0
A50-2-38,1,1,0,1,1,1,1,1,1,0,0
A50-2-380,1,1,0,1,1,1,0,1,1,0,0
A50-2-381,1,1,0,1,1,1,1,1,1,0,0
A50-2-382,1,1,0,1,1,1,1,1,1,0,0
A50-2-383,1,1,0,1,1,1,0,1,1,0,0
A50-2-384,1,1,0,1,1,1,1,1,1,0,0
A50-2-385,1,1,1,1,1,1,1,1,1,0,0
A50-2-386,1,1,0,1,1,1,0,1,1,0,0
A50-2-387,1,1,0,1,1,1,1,1,1,0,0
A50-2-388,1,1,0,1,1,1,1,1,1,0,0
A50-2-389,1,1,1,1,1,1,1,1,1,0,0
A50-2-39,1,1,0,1,1,1,1,1,1,0,0
A50-2-390,1,1,1,1,1,1,1,1,1,0,0
A50-2-391,1,1,1,1,1,1,1,1,1,0,0
A50-2-392,1,1,1,1,1,1,1,1,1,0,0
A50-2-393,1,1,0,1,1,1,0,1,1,0,0
A50-2-394,1,1,1,1,1,1,0,1,1,0,0
A50-2-395,1,1,0,1,1,1,1,1,1,0,0
A50-2-396,1,1,0,1,1,1,0,1,1,0,0
A50-2-397,1,1,1,1,1,1,0,1,1,0,0
A50-2-398,1,1,1,1,1,1,0,1,1,0,0
A50-2-399,1,1,0,1,1,1,0,1,1,0,0
A50-2-4,1,1,1,1,1,1,0,1,1,0,0
A50-2-40,1,1,1,1,1,1,0,1,1,0,0
A50-2-400,1,1,1,1,1,1,1,1,1,0,0
A50-2-401,1,1,0,1,1,1,1,1,1,0,0
A50-2-402,1,1,0,1,1,1,1,1,1,0,0
A50-2-403,1,1,0,1,1,1,0,1,1,0,0
A50-2-404,1,1,1,1,1,1,0,1,1,0,0
A50-2-405,1,1,0,1,1,1,1,1,1,0,0
A50-2-406,1,1,0,1,1,1,1,1,1,0,0
A50-2-407,1,1,1,1,1,1,1,1,1,0,0
A50-2-408,1,1,1,1,1,1,1,1,1,0,0
A50-2-409,1,1,0,1,1,1,1,1,1,0,0
A50-2-41,1,1,0,1,1,1,1,1,1,0,0
A50-2-410,1,1,1,1,1,1,0,1,1,0,0
A50-2-411,1,1,1,1,1,1,0,1,1,0,0
A50-2-412,1,1,1,1,1,1,0,1,1,0,0
A50-2-413,1,1,0,1,1,1,1,1,1,0,0
A50-2-414,1,1,0,1,1,1,0,1,1,0,0
A50-2-415,1,1,1,1,1,1,0,1,1,0,0
A50-2-416,1,1,1,1,1,1,1,1,1,0,0
A50-2-417,1,1,0,1,1,1,1,1,1,0,0
A50-2-418,1,1,1,1,1,1,1,1,1,0,0
A50-2-419,1,1,0,1,1,1,1,1,1,0,0
A50-2-42,1,1,0,1,1,1,0,1,1,0,0
A50-2-420,1,1,0,1,1,1,0,1,1,0,0
A50-2-421,1,1,1,1,1,1,0,1,1,0,0
A50-2-422,1,1,1,1,1,1,0,1,1,0,0
A50-2-423,1,1,1,1,1,1,1,1,1,0,0
A50-2-424,1,1,0,1,1,1,0,1,1,0,0
A50-2-425,1,1,0,1,1,1,1,1,1,0,0
A50-2-426,1,1,1,1,1,1,1,1,1,0,0
A50-2-427,1,1,0,1,1,1,1,1,1,0,0
A50-2-428,1,1,0,1,1,1,1,1,1,0,0
A50-2-429,1,1,0,1,1,1,0,1,1,0,0
A50-2-43,1,1,0,1,1,1,1,1,1,0,0
A50-2-430,1,1,1,1,1,1,0,1,1,0,0
A50-2-431,1,1,0,1,1,1,1,1,1,0,0
A50-2-432,1,1,1,1,1,1,0,1,1,0,0
A50-2-433,1,1,1,1,1,1,1,1,1,0,0
A50-2-434,1,1,0,1,1,1,1,1,1,0,0
A50-2-435,1,1,1,1,1,1,0,1,1,0,0
A50-2-436,1,1,0,1,1,1,1,1,1,0,0
A50-2-437,1,1,0,1,1,1,1,1,1,0,0
A50-2-438,1,1,1,1,1,1,1,1,1,0,0
A50-2-439,1,1,1,1,1,1,1,1,1,0,0
A50-2-44,1,1,0,1,1,1,0,1,1,0,0
A50-2-440,1,1,0,1,1,1,1,1,1,0,0
A50-2-441,1,1,0,1,1,1,0,1,1,0,0
A50-2-442,1,1,0,1,1,1,0,1,1,0,0
A50-2-443,1,1,0,1,1,1,0,1,1,0,0
A50-2-444,1,1,0,1,1,1,0,1,1,0,0
A50-2-445,1,1,1,1,1,1,0,1,1,0,0
A50-2-446,1,1,0,1,1,1,1,1,1,0,0
A50-2-447,1,1,0,1,1,1,0,1,1,0,0
A50-2-448,1,1,0,1,1,1,1,1,1,0,0
A50-2-449,1,1,1,1,1,1,0,1,1,0,0
A50-2-45,1,1,1,1,1,1,1,1,1,0,0
A50-2-450,1,1,1,1,1,1,1,1,1,0,0
A50-2-451,1,1,1,1,1,1,1,1,1,0,0
A50-2-452,1,1,1,1,1,1,0,1,1,0,0
A50-2-453,1,1,1,1,1,1,1,1,1,0,0
A50-2-454,1,1,1,1,1,1,1,1,1,0,0
A50-2-455,1,1,1,1,1,1,0,1,1,0,0
A50-2-456,1,1,1,1,1,1,1,1,1,0,0
A50-2-457,1,1,0,1,1,1,0,1,1,0,0
A50-2-458,1,1,1,1,1,1,0,1,1,0,0
A50-2-459,1,1,0,1,1,1,0,1,1,0,0
A50-2-46,1,1,1,1,1,1,0,1,1,0,0
A50-2-460,1,1,0,1,1,1,0,1,1,0,0
A50-2-461,1,1,1,1,1,1,0,1,1,0,0
A50-2-462,1,1,1,1,1,1,1,1,1,0,0
A50-2-463,1,1,0,1,1,1,1,1,1,0,0
A50-2-464,1,1,1,1,1,1,1,1,1,0,0
A50-2-465,1,1,0,1,1,1,1,1,1,0,0
A50-2-466,1,1,0,1,1,1,1,1,1,0,0
A50-2-467,1,1,1,1,1,1,0,1,1,0,0
A50-2-468,1,1,0,1,1,1,0,1,1,0,0
A50-2-469,1,1,0,1,1,1,0,1,1,0,0
A50-2-47,1,1,1,1,1,1,1,1,1,0,0
A50-2-470,1,1,0,1,1,1,1,1,1,0,0
A50-2-471,1,1,0,1,1,1,1,1,1,0,0
A50-2-472,1,1,1,1,1,1,1,1,1,0,0
A50-2-473,1,1,0,1,1,1,0,1,1,0,0
A50-2-474,1,1,0,1,1,1,0,1,1,0,0
A50-2-475,1,1,0,1,1,1,0,1,1,0,0
A50-2-476,1,1,0,1,1,1,0,1,1,0,0
A50-2-477,1,1,1,1,1,1,0,1,1,0,0
A50-2-478,1,1,0,1,1,1,1,1,1,0,0
A50-2-479,1,1,0,1,1,1,0,1,1,0,0
A50-2-48,1,1,1,1,1,1,0,1,1,0,0
A50-2-480,1,1,1,1,1,1,0,1,1,0,0
A50-2-481,1,1,0,1,1,1,1,1,1,0,0
A50-2-482,1,1,0,1,1,1,0,1,1,0,0
A50-2-483,1,1,1,1,1,1,1,1,1,0,0
A50-2-484,1,1,1,1,1,1,0,1,1,0,0
A50-2-485,1,1,0,1,1,1,1,1,1,0,0
A50-2-486,1,1,0,1,1,1,1,1,1,0,0
A50-2-487,1,1,0,1,1,1,1,1,1,0,0
A50-2-488,1,1,0,1,1,1,1,1,1,0,0
A50-2-489,1,1,1,1,1,1,1,1,1,0,0
A50-2-49,1,1,0,1,1,1,0,1,1,0,0
A50-2-490,1,1,0,1,1,1,1,1,1,0,0
A50-2-491,1,1,1,1,1,1,1,1,1,0,0
A50-2-492,1,1,0,1,1,1,1,1,1,0,0
A50-2-493,1,1,0,1,1,1,1,1,1,0,0
A50-2-494,1,1,1,1,1,1,0,1,1,0,0
A50-2-495,1,1,0,1,1,1,0,1,1,0,0
A50-2-496,1,1,0,1,1,1,1,1,1,0,0
A50-2-497,1,1,0,1,1,1,1,1,1,0,0
A50-2-498,1,1,1,1,1,1,0,1,1,0,0
A50-2-499,1,1,1,1,1,1,0,1,1,0,0
A50-2-5,1,1,1,1,1,1,1,1,1,0,0
A50-2-50,1,1,1,1,1,1,0,1,1,0,0
A50-2-500,1,1,0,1,1,1,1,1,1,0,0
A50-2-501,1,1,0,1,1,1,0,1,1,0,0
A50-2-502,1,1,0,1,1,1,1,1,1,0,0
A50-2-503,1,1,0,1,1,1,1,1,1,0,0
A50-2-504,1,1,0,1,1,1,1,1,1,0,0
A50-2-505,1,1,1,1,1,1,0,1,1,0,0
A50-2-506,1,1,0,1,1,1,0,1,1,0,0
A50-2-507,1,1,1,1,1,1,1,1,1,0,0
A50-2-508,1,1,1,1,1,1,1,1,1,0,0
A50-2-509,1,1,0,1,1,1,1,1,1,0,0
A50-2-51,1,1,1,1,1,1,1,1,1,0,0
A50-2-510,1,1,0,1,1,1,0,1,1,0,0
A50-2-511,1,1,1,1,1,1,0,1,1,0,0
A50-2-512,1,1,1,1,1,1,1,1,1,0,0
A50-2-513,1,1,1,1,1,1,0,1,1,0,0
A50-2-514,1,1,0,1,1,1,1,1,1,0,0
A50-2-515,1,1,0,1,1,1,0,1,1,0,0
A50-2-516,1,1,1,1,1,1,0,1,1,0,0
A50-2-517,1,1,1,1,1,1,0,1,1,0,0
A50-2-518,1,1,0,1,1,1,0,1,1,0,0
A50-2-519,1,1,1,1,1,1,0,1,1,0,0
A50-2-52,1,1,0,1,1,1,0,1,1,0,0
A50-2-520,1,1,1,1,1,1,0,1,1,0,0
A50-2-521,1,1,1,1,1,1,1,1,1,0,0
A50-2-522,1,1,1,1,1,1,0,1,1,0,0
